id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28605400,Vancouver Pent House Condominium,63645636,Jess,,Downtown,49.27841,-123.11702,Entire home/apt,198,30,2,2019-10-20,0.13,1,179
28608224,Spacious & Modern Vancouver Condominium,4384273,Kevin,,Downtown Eastside,49.28281,-123.09151,Entire home/apt,200,3,20,2019-09-29,1.05,1,0
28615212,Cozy Private Master King Bedroom Near UBC,215964531,Daniel,,West Point Grey,49.2678,-123.21329,Private room,100,30,26,2020-02-26,1.29,3,270
28615693,Luxury Townhouse Living in False Creek,7074827,Leanne,,Mount Pleasant,49.27089,-123.10349,Entire home/apt,300,30,4,2019-12-24,0.27,4,132
28631552,Private Room in Mount Pleasant - Walk to Skytrain,40181177,Christina,,Mount Pleasant,49.25897,-123.10697,Private room,150,1,30,2019-09-22,1.77,2,0
28646180,"Modern, Comfortable Double Bedroom near UBC",215964531,Daniel,,West Point Grey,49.26758,-123.21537,Private room,100,30,18,2020-02-29,0.91,3,270
28667165,Casa Gladstone,32304839,Daniel,,Kensington-Cedar Cottage,49.25195,-123.06039,Private room,96,30,0,,,5,365
28669628,Kitsilano: Sweet Patio and Well Equipped Home,1919050,Jennifer,,Kitsilano,49.26738,-123.16586,Entire home/apt,200,30,0,,,1,0
28674567,Gorgeous  2 bedrooms 2 bath BEST location w/ POOL,206058087,Kay,,Downtown,49.27509,-123.13333,Entire home/apt,198,2,88,2020-05-01,4.44,1,205
28691819,Newly renovated condo with Parking!,27672355,Mitsuko,,Downtown,49.28024,-123.12479,Entire home/apt,83,30,7,2020-04-03,0.45,2,165
28697899,Modern and Sleek Vancouver Home,158355272,Ben,,Renfrew-Collingwood,49.26007,-123.05359,Entire home/apt,169,1,167,2020-03-20,8.35,1,322
28701400,"Brand new, bright & cozy Trendy East Village house",16219659,Ben,,Hastings-Sunrise,49.2807,-123.05221,Entire home/apt,149,2,46,2020-03-21,2.38,1,89
28703869,Spacious suite with all essentials,216530396,Amir,,West Point Grey,49.25974,-123.20405,Entire home/apt,70,3,8,2020-01-26,1.15,1,38
28715022,189 Harbourside Park View 1 bedroom,600607,Bruce,,Downtown,49.29003,-123.12479,Entire home/apt,87,31,1,2020-01-16,0.25,47,69
28718335,New suite w/all amenities-convenient+ quiet locale,173401137,Michelle,,Dunbar Southlands,49.25456,-123.1788,Entire home/apt,150,30,4,2019-09-18,0.22,1,0
28719772,"Two bed, Two bath Condo in Downtown Vancouver",7748305,Yusu,,Downtown,49.27845,-123.12959,Entire home/apt,299,1,28,2019-09-29,1.43,2,0
28720421,Vancouver close to Downtown and Hospitals,83812330,Brenda,,South Cambie,49.25254,-123.12539,Private room,56,1,22,2020-01-05,1.11,1,0
28722085,LUXURIOUS 8 BR+6 BA in Central Van❤️Jacuzzi+Sauna,216657317,Annie & Lynn,,Oakridge,49.22463,-123.13631,Entire home/apt,1101,2,60,2020-03-15,3.03,1,308
28722542,DOWNTOWN/PERFECT LOCATION/2BR+SOLAR/POOL+SAUNA+GYM,216660685,Je,,Downtown,49.27904,-123.10808,Entire home/apt,250,2,109,2020-02-20,5.53,1,172
28740196,Napier Garden Studio - Commercial Drive,213384422,Amy,,Grandview-Woodland,49.27502,-123.06663,Entire home/apt,90,2,89,2020-03-16,4.53,1,295
28760438,"Cozy 2-bdrm Suite, prime location Vancouver",212146549,Sam,,Killarney,49.23094,-123.02537,Entire home/apt,123,2,47,2020-03-02,2.60,2,359
28782012,"Downtown, Vancouver  Master Room.",217096829,Lenin,,Downtown,49.27947,-123.10856,Private room,81,2,18,2020-03-09,1.70,1,145
28785104,downtown city centre female only 2min subway stn,42886229,Cc,,Downtown,49.27988,-123.11843,Private room,170,30,0,,,1,83
28809979,Boho beach ave appt,11885656,Sahara,,West End,49.2768,-123.13429,Entire home/apt,159,2,57,2020-01-03,2.97,1,0
28814377,A modern concrete loft in Historic Gastown!,27672355,Mitsuko,,Downtown Eastside,49.28238,-123.103,Entire home/apt,73,30,4,2019-09-16,0.27,2,54
28815819,Spacious New Home - Cool East Side Vancouver,8566901,Jessica,,Kensington-Cedar Cottage,49.24211,-123.08324,Entire home/apt,200,5,3,2019-07-10,0.22,1,0
28836124,Small Private Room,9341671,Rossina,,Downtown,49.28378,-123.11688,Private room,60,30,0,,,1,162
28842225,Cozy suite central location. Busy st w restaurants,213831661,Lorenzo,,Riley Park,49.24705,-123.10046,Private room,94,1,23,2020-02-16,1.43,4,365
28842446,Small unit in the heart of Vancouver,217494318,Lan,,Kensington-Cedar Cottage,49.24479,-123.06502,Entire home/apt,130,2,14,2020-04-18,1.69,1,339
28844693,Vancouver House 1,72808010,Stanley,,Renfrew-Collingwood,49.23506,-123.0503,Private room,55,2,1,2018-10-06,0.05,1,364
28857943,Relaxing 2 Bedroom Home Near Skytrain ❤️,217580846,Clarita,,Renfrew-Collingwood,49.24039,-123.03181,Entire home/apt,120,1,83,2020-03-14,4.23,1,159
28873745,Modern and Relaxing Private Garden Studio,217688368,Arleen,,Mount Pleasant,49.26161,-123.08707,Entire home/apt,90,2,60,2020-03-22,3.19,1,74
28876782,Lisa Home,217703088,Arabella,,Marpole,49.21137,-123.14254,Private room,117,1,1,2019-05-26,0.08,1,365
28877810,1BR / HEART OF DOWNTOWN VANCOUVER/ FREE PARKING,217707732,Alice,,Downtown,49.27336,-123.11782,Entire home/apt,156,1,19,2020-03-09,0.99,1,89
28910369,1 BR + Den Apartment in Downtown - Free Parking,216869949,Natalia,,Downtown,49.27915,-123.12869,Entire home/apt,250,2,42,2020-02-23,2.14,1,248
28934999,Stylish & Unique Gastown Loft - monthly rental,19173967,Mimi,,Downtown Eastside,49.28341,-123.10451,Entire home/apt,219,30,28,2020-02-20,1.47,1,365
28938366,Bright Mount Pleasant Condo,6163969,Alexander,,Mount Pleasant,49.25986,-123.09468,Entire home/apt,76,3,1,2018-10-07,0.05,1,0
28941586,Under the Tree,218159790,Sally,,Shaughnessy,49.24609,-123.14343,Entire home/apt,97,1,0,,,1,0
28942942,Little-East Private bedroom close to transit,12310952,Cléo & Carl,,Marpole,49.21247,-123.11132,Private room,35,30,2,2020-02-29,0.23,5,180
28955616,Vancouver Penthouse with an ensuite bathroom,34679512,Sean,,Renfrew-Collingwood,49.23918,-123.03343,Private room,75,1,28,2020-03-08,1.45,1,28
28966438,East Van Character Charmer,34897714,Laura,,Kensington-Cedar Cottage,49.25033,-123.07855,Entire home/apt,151,7,30,2019-09-30,1.54,1,0
28981865,Charming & Cozy Garden-level space,56636856,Tara,,Kensington-Cedar Cottage,49.25172,-123.08438,Entire home/apt,120,2,38,2019-10-27,2.38,1,166
28981981,Luxurious 2 bedrooms+den/2bathrooms,40246676,Andreea,,Downtown,49.27791,-123.10669,Entire home/apt,150,9,7,2020-02-21,0.39,1,74
28986945,Master bedroom with own bathroom and kitchenette,12310952,Cléo & Carl,,Marpole,49.21215,-123.11145,Private room,45,30,0,,,5,180
28987551,South-West Private bedroom close to transit,12310952,Cléo & Carl,,Marpole,49.21286,-123.11282,Private room,35,30,0,,,5,163
28987554,South-East Private bedroom in Super-Host house,12310952,Cléo & Carl,,Marpole,49.21387,-123.11193,Private room,35,30,6,2020-03-31,0.44,5,92
29011621,Spacious Private Suite in center of Vancouver,209753119,Kelvin,,Shaughnessy,49.23519,-123.1356,Private room,170,3,3,2019-06-23,0.21,4,0
29012538,Spacious Vancouver Haven 2min walk to Canada Line.,15116519,Laura,,Riley Park,49.23593,-123.11417,Private room,48,1,41,2020-03-09,3.02,1,270
29013359,Beautiful Downtown Condo - Perfect Location,218678633,Ana,,Downtown,49.27905,-123.11947,Entire home/apt,179,3,49,2020-03-09,2.51,1,0
29015803,Romantic Upscale Loft In Central Downtown Location,69342399,Justin,,Strathcona,49.27611,-123.09865,Entire home/apt,149,2,54,2020-05-11,2.87,1,35
29018083,Secret Gem Across from Stanley Park - Corner Unit,218709821,Brenda,,West End,49.29264,-123.13559,Entire home/apt,97,30,6,2019-09-25,0.35,1,0
29032138,Bunniya #Sunny Room,218797364,Vivienne,,Victoria-Fraserview,49.21252,-123.05686,Private room,49,1,12,2019-09-30,0.64,6,43
29037225,Central downtown 2 bedroom condo,3092935,Brad,,Downtown,49.28015,-123.12513,Entire home/apt,129,31,4,2019-08-12,0.25,12,318
29037824,Charming Little Home near Queen Elizabeth Park,173861978,Amar,,Kensington-Cedar Cottage,49.2386,-123.08136,Entire home/apt,114,2,58,2020-03-08,3.16,5,332
29038225,Private room in center of Vancouver,209753119,Kelvin,,Shaughnessy,49.23519,-123.13673,Private room,120,2,2,2019-01-23,0.13,4,0
29038663,Vancouver Shaughnessy Guest Home(29sq.m.),205375796,Shuang,,Shaughnessy,49.23583,-123.14385,Private room,87,1,40,2020-03-09,2.07,2,175
29038862,"Quiet Master Bdrm/24hr Pool, gym, hottub, sauna",125368592,Fox,,Downtown,49.27919,-123.12035,Private room,49,30,126,2020-05-01,6.48,4,332
29039381,"*Incredible SkyHigh Views!*Location,Free Parking!",171865505,Sandy,,Downtown,49.27822,-123.10767,Entire home/apt,101,1,139,2020-05-05,7.15,1,60
29041335,Bunniya #Rose Room,218797364,Vivienne,,Victoria-Fraserview,49.21148,-123.05557,Private room,28,1,16,2019-10-12,0.84,6,43
29052725,"Beautiful 2 bedroom suite /w view, close to UBC",8926556,Bryony,,Dunbar Southlands,49.22756,-123.20287,Entire home/apt,175,3,69,2020-03-27,5.52,1,54
29058383,"Modern Main St Lane Home-Parks, Shops, Food/Drink",211674968,Philippa,,Riley Park,49.24206,-123.09569,Entire home/apt,149,30,0,,,1,0
29062988,Cozy Morden 2BR near UBC STR (Phone number hidden by Airbnb),219009053,Tinkle,,Dunbar Southlands,49.25133,-123.18801,Entire home/apt,161,3,21,2020-02-20,1.14,2,248
29063024,Private Guest suite in Kerrisdale,219009606,Elizaveta,,Arbutus Ridge,49.23806,-123.16507,Entire home/apt,83,1,125,2020-03-14,6.50,1,15
29101935,LOFT IN HISTORIC GASTOWN,119721827,Baram,,Downtown Eastside,49.28301,-123.10379,Private room,109,1,43,2020-03-08,2.23,1,89
29131502,Bright and Modern 1 Bed Penthouse,86630698,Sharon,,Downtown Eastside,49.28196,-123.08324,Entire home/apt,94,2,40,2020-03-16,2.13,1,41
29154776,Downtown Vancouver Luxurious Suite - Beach & Shop,79287784,Aaron,,Downtown,49.27878,-123.1199,Entire home/apt,180,2,118,2020-04-11,6.22,2,45
29157883,#1  Bedroom with Shared Kitchen and Bathroom,58353078,Jeremy,,Killarney,49.22755,-123.03209,Private room,35,1,0,,,3,81
29158174,#2 Bedroom with Shared Kitchen and Bathroom,58353078,Jeremy,,Killarney,49.2277,-123.03265,Private room,35,1,0,,,3,81
29164765,Spacious luxury home in center of Vancouver,209753119,Kelvin,,Shaughnessy,49.23484,-123.13702,Entire home/apt,600,2,22,2020-03-04,1.30,4,144
29165303,"Cozy, Minimalist Apartment in the Heart of Gastown",219782161,Nikki,,Downtown Eastside,49.28276,-123.10461,Entire home/apt,140,14,52,2020-03-16,2.83,1,44
29184741,Kits Point: close to beach and downtown,4121161,Virginia,,Kitsilano,49.27519,-123.14582,Entire home/apt,94,2,85,2020-03-25,4.59,1,203
29209669,2 Bedroom in the CITY Vancouver downtown! Ace,134758907,Vida,,Downtown Eastside,49.28301,-123.1127,Entire home/apt,145,30,2,2019-06-03,0.16,8,179
29210356,180 1 bedroom in heart of West End,600607,Bruce,,West End,49.2871,-123.13637,Entire home/apt,86,90,0,,,47,110
29212199,Fantastic Location - Bright & Modern Condo,57114867,Taylor,,Fairview,49.26383,-123.11566,Entire home/apt,160,3,8,2019-03-11,0.42,1,0
29214094,193 Coal Harbour View 2 bedroom,600607,Bruce,,Downtown,49.2904,-123.12771,Entire home/apt,110,30,1,2019-08-24,0.11,47,0
29215868,Chic Guest Suite for Executive by Stanley Park!,73789510,Lisa,,West End,49.29073,-123.13782,Private room,130,1,119,2020-03-15,6.27,1,0
29233713,#1 CENTRAL DOWNTOWN - Neat & Stylish,104690636,Ian,,Downtown,49.28206,-123.12443,Entire home/apt,70,30,82,2020-05-03,4.24,1,74
29236428,Modern 2 bedrooms near Seawall and Transit,220256290,Lucile,,Fairview,49.26464,-123.12252,Entire home/apt,299,2,6,2019-12-28,0.32,1,0
29238817,Luxury 1 bed Apt in Downtown w/ spectacular views,220278569,Sam,,Downtown,49.27995,-123.11657,Entire home/apt,201,2,19,2019-06-02,1.10,1,0
29244165,"3 bedroom! Fab Location, Fab Condo, Fab Value!",21578733,Julie,,Downtown,49.28006,-123.10852,Entire home/apt,277,2,77,2020-03-15,4.75,1,138
29244633,4BR/2BA Spacious Retreat Close to Downtown,121913953,Andy,,Kensington-Cedar Cottage,49.25323,-123.07971,Entire home/apt,198,1,97,2020-03-17,5.06,1,0
29256285,Charming suite in Victoria Drive Home (Suite #1),220415106,John,,Kensington-Cedar Cottage,49.23737,-123.06594,Private room,55,2,11,2020-01-01,0.94,2,179
29256782,Charming suite in Victoria Drive Home (Suite #2),220415106,John,,Kensington-Cedar Cottage,49.23889,-123.06717,Private room,55,2,19,2020-01-01,1.28,2,179
29258139,Room (A) w/ private bath by Skystrain 10 min to DT,218820439,Jeanette,,South Cambie,49.2468,-123.11813,Private room,39,1,81,2020-03-09,4.28,3,0
29259447,Room (B) w/ private bath by Skystrain 10 min to DT,218820439,Jeanette,,South Cambie,49.24797,-123.11779,Private room,39,1,91,2020-03-14,4.85,3,0
29259638,Room (C) w/ private bath by Skystrain 10 min to DT,218820439,Jeanette,,South Cambie,49.24872,-123.11831,Private room,40,1,78,2020-03-16,4.11,3,0
29265165,Casa Shaughnessy,30563832,Francisco,,Shaughnessy,49.24248,-123.13321,Entire home/apt,1000,2,1,2019-08-11,0.11,2,0
29266447,Newly renovated 1 Bedroom Suite in Mt Pleasant,20655634,Jacky,,Mount Pleasant,49.2599,-123.10002,Entire home/apt,106,3,22,2020-04-17,1.20,2,81
29273768,Apartment in front of Stadium,27739566,Siavash,,Downtown,49.27821,-123.10759,Entire home/apt,119,3,63,2020-03-08,3.28,2,202
29279647,Home away from Home Off Trendy Main Street,6888872,Cindy,,Sunset,49.21653,-123.10001,Entire home/apt,200,3,27,2020-03-10,1.49,1,77
29310038,Modern and Spacious 1 bed Apartment,45205795,Dave,,Mount Pleasant,49.26499,-123.10008,Entire home/apt,110,2,36,2020-02-17,1.92,1,123
29340151,Cozy  morden bedroom near UBC STR (Phone number hidden by Airbnb),219009053,Tinkle,,Dunbar Southlands,49.25328,-123.18632,Entire home/apt,100,7,9,2020-01-21,0.50,2,173
29346974,Peace and Kind,125732293,Mushfiqur,,West End,49.29388,-123.13633,Private room,39,93,0,,,1,90
29369950,Waterfront suite close to downtown!!,14989962,Owais,,Hastings-Sunrise,49.29312,-123.05222,Entire home/apt,120,1,66,2020-05-10,5.18,2,0
29372213,Open-Concept Loft in Heritage Building in Central Downtown,19748213,Charlie,,Downtown Eastside,49.28073,-123.10904,Entire home/apt,185,30,6,2020-04-02,0.35,6,4
29393169,Live Downtown in Style!!! Sleeps 4 w/Parking!!!,221434866,Dinh Tai,,Downtown,49.27881,-123.12375,Entire home/apt,129,20,79,2020-05-02,4.21,1,50
29462560,Happy House in Vancouver - near Airport / Downtown,221904874,Moon,,Sunset,49.21282,-123.08991,Entire home/apt,89,3,59,2020-02-17,3.21,1,58
29462569,2 Bed Townhome centrally located to everything,94398790,Michael,,Fairview,49.2591,-123.12134,Entire home/apt,100,35,0,,,2,234
29481528,Cozy Corner Suite,3573108,Nathaniel,,Downtown,49.277,-123.12864,Private room,125,30,0,,,1,0
29484390,Van Vibe,27123824,John,,Fairview,49.25751,-123.13071,Private room,75,3,37,2020-04-05,2.22,1,105
29485224,Private and Cozy 2BDR 2BA Home in Kitsilano,51759019,Jason,,Arbutus Ridge,49.25626,-123.15797,Entire home/apt,200,2,28,2020-03-09,1.56,1,0
29485381,⚡DISCOUNTS+SANITIZED PENTHOUSE+ PARKING+ YALE TOWN,130052993,Sarah,,Downtown,49.27746,-123.12947,Entire home/apt,250,2,25,2020-04-12,2.85,3,112
29489733,Convenient private room &easy transitaccess! 日本語OK,1505792,Avery,,Kensington-Cedar Cottage,49.2416,-123.05955,Private room,50,30,1,2019-02-15,0.07,1,0
29498778,Vancouver 看得见风景的高层新公寓,222159384,Shuaike,,Renfrew-Collingwood,49.24191,-123.05692,Entire home/apt,70,30,4,2020-03-24,0.25,1,78
29520915,Large Premium Suite in Yaletown w/Parking & Patio,133211811,Andrew,,Downtown,49.27408,-123.12893,Entire home/apt,149,2,90,2020-03-17,5.23,1,0
29522129,Contemporary First Shaughnessy Estate Whole House,222232418,Rose,,Shaughnessy,49.25641,-123.13907,Entire home/apt,489,2,77,2020-03-09,4.19,1,321
29536553,Contemporary Condo at Granville Island’s Entrance,16193110,Stacey,,Fairview,49.27126,-123.13947,Entire home/apt,194,28,4,2019-09-21,0.25,1,145
29541407,Garden suite in West Pt Grey,6541918,Clare,,West Point Grey,49.26366,-123.19971,Entire home/apt,61,2,28,2020-03-08,1.67,1,254
29541939,Heart of Kits! Character Home-Walk to the Beach!,2502897,Kelly,,Kitsilano,49.26541,-123.15441,Entire home/apt,290,3,10,2020-01-05,0.80,1,108
29544572,D36 - 2 Bedroom with Parking and A/C,30899,Rami,,Downtown,49.27484,-123.11321,Entire home/apt,134,365,0,,,49,209
29548839,1-bedroom gem in beautiful Dunbar,16887045,Brandon,,Dunbar Southlands,49.25161,-123.18488,Entire home/apt,100,1,112,2020-03-08,5.99,1,155
29591971,"Shared Accomodations, West End (Downtown)",212504336,Guy,,West End,49.28266,-123.1267,Shared room,85,3,27,2019-10-22,1.46,3,47
29593493,ZEN Comfy Japanese Garden Suite by the beach,12260950,Susan,,West Point Grey,49.27191,-123.20601,Entire home/apt,180,3,30,2020-03-08,1.65,1,344
29608098,Courtyard Coachouse with a Big Heart,222864999,Neema + Tim,,Kensington-Cedar Cottage,49.25674,-123.06699,Entire home/apt,97,3,5,2019-11-17,0.50,2,0
29649427,Beautiful 5-Bedroom Heritage Home,483944,Michael,,Grandview-Woodland,49.26775,-123.06386,Entire home/apt,475,3,2,2018-12-31,0.12,2,0
29659260,Studio beside Science World Station,48023110,Jordan,,Strathcona,49.27644,-123.0988,Entire home/apt,36,31,0,,,1,0
29686143,Nelson House- Basement room 2,10047608,Liduo,,West End,49.28569,-123.13188,Private room,80,30,12,2020-02-14,0.68,7,98
29689232,Gorgeous Junior 1 Bedroom in the heart of Downtown,192139590,Nasim,,Downtown,49.28275,-123.12331,Entire home/apt,85,30,10,2020-04-22,0.58,1,214
29736759,"Sweet, modern condo with a mountain view",11804133,Marie,,Downtown Eastside,49.2829,-123.09202,Entire home/apt,146,3,11,2020-01-01,0.61,1,15
29737974,Your Own Space in Trendy Main Street Vancouver,223720197,Elina,,Riley Park,49.24527,-123.10187,Entire home/apt,120,1,121,2020-03-18,7.53,1,2
29742641,Modern Yaletown Apartment One Bedroom+Den+Parking,77910718,Channing,,Downtown,49.27772,-123.11795,Entire home/apt,190,30,62,2019-09-27,3.76,3,11
29742700,Joy House Suite 2 - Heart of Downtown,25074817,Tatiane,,West End,49.28178,-123.13073,Private room,80,30,77,2020-04-17,4.21,6,118
29742927,SoMa! Bright One Bedroom with Secured Parking,223756395,Derek & Joyce,,Mount Pleasant,49.26564,-123.10064,Entire home/apt,120,4,28,2019-09-19,1.54,1,0
29762681,Downtown House - 5,25074817,Tatiane,,West End,49.28135,-123.12937,Private room,399,30,3,2020-01-15,0.61,6,96
29765542,Joy House Bedroom - Downtown,25074817,Tatiane,,West End,49.27984,-123.13087,Private room,141,2,5,2020-03-17,0.59,6,0
29765700,Bright Central 3 bdrm in Beautiful Mt Pleasant,223957175,A. Elisabeth,,Mount Pleasant,49.25715,-123.1105,Entire home/apt,107,1,137,2020-03-30,7.51,1,0
29778185,2161 花园景双床房4人间,223896599,David,,Arbutus Ridge,49.24218,-123.15734,Private room,39,30,1,2019-01-05,0.06,10,180
29778330,Great family home in the heart of the Main Street,53236163,Krista,,Riley Park,49.25062,-123.10068,Entire home/apt,102,2,3,2019-01-04,0.18,1,0
29779113,657 别墅双床房,223896599,David,,Oakridge,49.22112,-123.11959,Private room,59,30,7,2020-02-29,0.52,10,47
29779149,2161 城市景双床里外间家庭套房,223896599,David,,Arbutus Ridge,49.24359,-123.15713,Private room,59,30,5,2020-04-23,0.31,10,180
29780872,Sherton Wall Centre Private Residences.,206247012,Ruth,,Downtown,49.2801,-123.12652,Entire home/apt,120,30,3,2020-03-08,0.24,1,215
29795231,West End Family Getaway - 2 min to Stanley Park,12211161,Eamon And Sarah,,West End,49.29249,-123.13967,Entire home/apt,224,2,36,2020-04-07,1.98,1,87
29797299,2161 大床房公用卫生间,223896599,David,,Arbutus Ridge,49.24292,-123.15556,Private room,32,30,11,2020-02-29,0.60,10,363
29799311,Bright (Blackcomb) Bedroom in safe neighbourhood,86945559,Eric V.,,Hastings-Sunrise,49.26837,-123.0552,Private room,75,2,22,2019-10-26,1.58,2,89
29799549,Brand New Home In a Quiet Vancouver Neighbourhood,23464606,Prab,,Kensington-Cedar Cottage,49.25263,-123.06956,Entire home/apt,93,4,27,2020-05-13,2.81,2,22
29802131,"1 Bdrm Garden Suite, Vancouver West Side & UBC",224217585,Charlotte,,Dunbar Southlands,49.23732,-123.18539,Entire home/apt,125,3,12,2020-01-19,0.69,1,283
29802812,two bedroom  apartment in downtown Vancouver,141778280,Kevin,,Downtown,49.28078,-123.10823,Entire home/apt,168,30,40,2020-04-02,5.61,1,129
29802861,East Vancouver 3 bedroom Duplex -close to Downtown,224223234,Nat,,Kensington-Cedar Cottage,49.2469,-123.07491,Entire home/apt,249,3,68,2020-03-18,3.78,1,0
